Plats,År,Plac,Klass,#,Namn,Klubb,Märke/Anmälare,Varvtider,Varv,Tid
Falköpings MK,2023,83,Motion 40-49,981,Patrick Wik,Skene MS,Sherco / Team VIXUS MC,8:33.8  11:33.8  8:44.5  12:15.3  9:07.0  12:33.5  9:21.5  ,7,0.050112269
,,,,,,,,,,
Falköpings MK,2023,84,Motion -39,545,Grim Fallenius,Götene MK,Beta,8:43.4  12:07.3  9:11.0  12:01.8  9:05.4  12:23.3  9:05.1  ,7,0.050434028
,,,,,,,,,,
Falköpings MK,2023,85,Motion -39,515,Gustav Strinne,Edsvära MCK,KTM,8:52.3  12:35.9  8:50.8  11:49.4  9:29.0  12:19.9  8:53.3  ,7,0.05058912
,,,,,,,,,,
Falköpings MK,2023,86,Motion 40-49,988,Martin Bonander,Stenungsunds MS,KTM,8:51.0  12:11.7  9:07.4  12:21.7  9:10.7  12:08.4  9:09.0  ,7,0.050696759
,,,,,,,,,,
Falköpings MK,2023,87,Motion 40-49,937,Henrik Olsson,Falköpings MK,Sherco,8:52.1  12:21.3  8:55.1  12:12.9  8:55.5  12:43.2  9:03.4  ,7,0.050737269
,,,,,,,,,,
Falköpings MK,2023,88,Motion -39,556,Tommy Gustafsson,Huskvarna MK,Husqvarna,8:35.5  12:08.6  9:19.4  12:17.2  9:10.1  12:27.7  9:09.1  ,7,0.05078588
,,,,,,,,,,
Falköpings MK,2023,89,Motion 40-49,950,Johan Elfving,Ulricehamns MK,KTM,8:36.2  11:34.0  8:55.5  12:21.1  9:45.4  12:33.3  9:23.8  ,7,0.050803241
,,,,,,,,,,
Falköpings MK,2023,90,Motion 40-49,904,Henrik Lindström,FMCK Borås,KTM,8:44.4  12:12.3  9:19.4  12:21.9  9:12.0  12:17.2  9:12.9  ,7,0.050931713
,,,,,,,,,,
Falköpings MK,2023,91,Motion -39,504,Christer Strand,Tibro MK,GasGas,8:43.4  11:47.3  9:01.8  12:23.4  9:07.7  12:54.4  9:29.7  ,7,0.051018519
,,,,,,,,,,
Falköpings MK,2023,92,Ungdom E1,181,Emil Gabrielsson,Skene MS,Yamaha,8:49.5  12:18.7  9:01.2  12:09.3  9:14.8  12:22.2  9:42.7  ,7,0.051142361
,,,,,,,,,,
Falköpings MK,2023,93,Motion 40-49,932,Niklas Utterberg,Norrahammars MK,KTM,9:10.8  12:04.4  9:05.3  12:17.2  9:14.4  12:28.1  9:29.1  ,7,0.051269676
,,,,,,,,,,
Falköpings MK,2023,94,Motion 40-49,990,Johan Kjellson,FMCK Skövde,KTM,8:59.0  12:04.9  9:11.6  12:24.3  9:25.2  12:17.5  9:36.7  ,7,0.051383102
,,,,,,,,,,
Falköpings MK,2023,95,Motion 40-49,907,Jonas Milefors,Kortedala MK,Husqvarna,9:03.5  12:04.1  9:05.7  12:20.2  9:17.2  12:49.0  9:31.4  ,7,0.051520833
,,,,,,,,,,
Falköpings MK,2023,96,Motion -39,565,Erik Wallskog,Töreboda MK,KTM,8:36.6  12:07.1  9:22.2  12:52.9  9:28.1  12:26.4  9:22.0  ,7,0.051568287
,,,,,,,,,,
Falköpings MK,2023,97,Ungdom E1,103,Lisa Nyqvist,Stenungsunds MS,KTM / Speedequipment MX Team,9:04.9  12:24.0  9:14.9  12:27.2  9:10.3  12:43.2  9:27.9  ,7,0.051768519
,,,,,,,,,,
Falköpings MK,2023,98,Motion -39,517,Simon Gustafsson,Älvbygdens MK,Husqvarna,8:58.5  12:28.5  9:24.5  12:28.1  9:27.3  12:15.5  9:36.0  ,7,0.051836806
,,,,,,,,,,
Falköpings MK,2023,99,Motion -39,669,Albin Johansson,Lidköpings MCK,Yamaha,9:52.9  12:41.1  9:12.2  12:22.8  9:12.4  12:14.7  9:12.6  ,7,0.051954861
,,,,,,,,,,
Falköpings MK,2023,100,Motion 40-49,919,Robert Ahlin,Falköpings MK,KTM,9:02.7  12:32.6  9:07.9  12:37.4  9:29.2  12:50.8  9:37.2  ,7,0.052293981
,,,,,,,,,,
Falköpings MK,2023,101,Motion -39,652,Filip Johansson,Tidaholms MK,KTM,9:01.8  12:35.0  9:16.5  12:39.2  9:24.2  13:12.4  9:30.5  ,7,0.052545139
,,,,,,,,,,
Falköpings MK,2023,102,Motion -39,762,Markus Göransson,Lilla Edets MCK,GasGas,9:12.3  12:34.2  9:21.9  12:47.7  9:32.3  13:01.6  9:24.9  ,7,0.05272338
,,,,,,,,,,
Falköpings MK,2023,103,Ungdom E1,126,Marwin Wik,Skene MS,Sherco / Team VIXUS MC,9:40.8  12:33.3  9:31.9  12:18.7  9:33.4  12:52.3  9:28.6  ,7,0.052768519
,,,,,,,,,,
Falköpings MK,2023,104,Ungdom E1,111,Anton Andersson,Norrahammars MK,Beta,9:01.1  13:04.2  9:05.2  12:25.0  9:55.3  12:59.0  9:29.6  ,7,0.052775463
,,,,,,,,,,
Falköpings MK,2023,105,Motion -39,502,Johan Svensson,Falköpings MK,Yamaha,8:57.3  12:58.3  9:20.1  13:05.4  9:45.3  12:41.5  9:25.4  ,7,0.052934028
,,,,,,,,,,
Falköpings MK,2023,106,Ungdom E1,199,William Blom,Skene MS,Yamaha,9:03.4  12:17.2  9:24.0  12:58.4  9:48.9  13:01.1  9:50.0  ,7,0.053047454
,,,,,,,,,,
Falköpings MK,2023,107,Motion 40-49,963,Ronny Larsen,Flittig Enduro,Husqvarna,9:16.1  12:21.5  9:29.4  12:46.6  9:48.6  12:53.8  9:52.1  ,7,0.053106481
,,,,,,,,,,
Falköpings MK,2023,108,Motion -39,511,Oliver Wennerholm,FMCK Borås,KTM,8:58.4  12:17.4  9:17.1  13:42.2  9:36.2  13:07.9  9:32.4  ,7,0.053145833
,,,,,,,,,,
Falköpings MK,2023,109,Motion 40-49,915,Martin Jonsson,Töreboda MK,GasGas,8:52.5  12:32.2  9:16.1  13:18.4  9:37.6  13:15.3  9:49.4  ,7,0.053260417
,,,,,,,,,,
Falköpings MK,2023,110,Motion -39,586,Johan Lidén,Eda MK,Sherco / Team MC-Center Karlstad,9:28.2  12:40.5  9:32.6  12:34.9  9:47.0  13:05.6  9:34.8  ,7,0.05328588
,,,,,,,,,,
Falköpings MK,2023,111,Motion -39,538,Rasmus Hansson,Skene MS,KTM,8:57.8  11:53.1  9:06.5  14:37.0  9:15.9  12:50.2  10:10.8  ,7,0.053375
,,,,,,,,,,
Falköpings MK,2023,112,Motion -39,558,Albin Strandhag,FMCK Skövde,,9:04.1  12:55.7  9:31.8  12:57.2  9:46.4  12:53.1  9:50.9  ,7,0.053466435
,,,,,,,,,,
Falköpings MK,2023,113,Motion -39,612,Christian Kurist,Falköpings MK,KTM,8:55.0  12:49.2  9:33.7  12:55.0  9:45.1  13:04.6  10:05.2  ,7,0.05356713
,,,,,,,,,,
Falköpings MK,2023,114,Motion 40-49,936,Per Karlsson,SMK Vadstena,Sherco,9:15.0  12:40.4  9:30.4  13:19.7  9:48.3  12:51.8  9:55.6  ,7,0.053721065
,,,,,,,,,,
Falköpings MK,2023,115,Motion 40-49,926,Mark Edvardsson,Alingsås MCK,KTM,9:32.9  12:43.6  9:35.0  12:52.5  9:47.6  13:07.0  10:01.7  ,7,0.053940972
,,,,,,,,,,
Falköpings MK,2023,116,Motion 40-49,930,Jonas Lyttbacka,Örebro EK,Husqvarna,9:13.6  12:21.4  9:32.5  12:35.7  9:44.5  13:41.9  10:32.9  ,7,0.05396875
,,,,,,,,,,
Falköpings MK,2023,117,Motion -39,529,Jacob Emilsson,Kristdala Motorsällskap,Sherco / Ostkustmx Racing Team,8:59.8  11:52.8  8:55.5  16:17.9  9:34.2  12:32.3  9:49.2  ,7,0.054189815
,,,,,,,,,,
Falköpings MK,2023,118,Motion 40-49,982,Cristoffer Matlak,Alingsås MCK,KTM,9:35.1  12:46.2  9:35.9  12:56.1  9:43.8  13:01.1  10:38.6  ,7,0.054364583
,,,,,,,,,,
Falköpings MK,2023,119,Motion 40-49,984,Robban Markusson,SMK Vadstena,Suzuki,9:49.4  13:23.6  9:55.9  13:14.2  9:41.6  12:49.5  10:00.6  ,7,0.054804398
,,,,,,,,,,
Falköpings MK,2023,120,Motion 40-49,906,Anders Billestedt Andersson,Stenungsunds MS,KTM,9:33.1  12:56.1  9:47.0  13:10.5  10:12.5  13:34.2  10:40.9  ,7,0.05549537
,,,,,,,,,,
Falköpings MK,2023,121,Motion -39,534,Richard Mickelsson,Tibro MK,KTM,9:40.7  13:03.8  9:50.3  13:13.9  9:43.2  14:25.0  9:59.2  ,7,0.055515046
,,,,,,,,,,
Falköpings MK,2023,122,Ungdom E1,122,Tuva Sahlin Palmstedt,Lidköpings MCK,KTM,10:10.9  13:17.8  9:44.6  12:58.2  9:39.5  14:15.9  9:54.9  ,7,0.055581019
,,,,,,,,,,
Falköpings MK,2023,123,Motion 40-49,980,Niclas Sjökvist,FMCK Borås,KTM,9:53.0  13:20.2  9:52.3  13:33.1  10:21.5  13:29.9  10:04.1  ,7,0.055953704
,,,,,,,,,,
Falköpings MK,2023,124,Motion 40-49,971,Christian Larsson,Skene MS,KTM,9:16.3  12:59.5  9:45.0  13:32.1  10:05.2  14:07.9  11:05.1  ,7,0.056150463
,,,,,,,,,,
Falköpings MK,2023,125,Motion 40-49,974,Ulric Karlsson,Tidaholms MK,Husqvarna,9:37.4  12:52.5  9:38.1  13:06.9  10:06.1  13:50.0  11:42.4  ,7,0.056177083
,,,,,,,,,,
Falköpings MK,2023,126,Motion -39,548,Erik Elowson,FMCK Skövde,,25:47.4  10:34.5  7:58.1  10:50.8  8:00.2  10:40.4  8:01.9  ,7,0.056869213
,,,,,,,,,,
Falköpings MK,2023,127,Motion -39,594,Anton Torgin,Donkelo RK,Honda,10:13.4  13:24.4  10:26.6  13:42.2  10:34.3  13:50.1  10:29.1  ,7,0.05741088
,,,,,,,,,,
Falköpings MK,2023,128,Motion 40-49,999,Johan Törnqvist,FMCK Skövde,KTM,10:24.5  13:35.7  10:09.7  14:08.8  10:28.0  14:07.7  10:47.7  ,7,0.05812963
,,,,,,,,,,
Falköpings MK,2023,129,Ungdom E1,124,Sam Aronsson,Töreboda MK,KTM,10:30.6  14:13.7  10:34.6  14:50.1  10:59.9  14:56.1  12:12.5  ,7,0.061318287
,,,,,,,,,,
Falköpings MK,2023,130,Motion -39,590,Tobias Hagelin,FMCK Borås,KTM,10:24.4  13:34.3  11:20.6  15:17.2  11:21.5  15:47.4  11:21.8  ,7,0.061893519
,,,,,,,,,,
Falköpings MK,2023,131,Motion 40-49,983,Magnus Lilja,Älvbygdens MK,KTM,10:48.4  15:17.8  11:00.3  15:18.8  11:28.8  15:09.0  11:16.9  ,7,0.062733796
,,,,,,,,,,
Falköpings MK,2023,132,Motion -39,726,Samuel Thorsell,Göta MS,Honda,8:23.0  11:39.0  8:54.8  11:47.2  8:44.8  11:25.7  BRUTIT,6,0.042300926
,,,,,,,,,,
Falköpings MK,2023,133,Motion -39,503,Rickard Forsberg,Mariestads EK,Husqvarna,11:07.6  14:56.2  11:39.6  15:36.2  12:31.1  16:54.9  BRUTIT,6,0.05747338
,,,,,,,,,,
Falköpings MK,2023,134,Motion -39,540,Ronnie Nilsson,Töreboda MK,KTM,8:38.8  11:42.0  8:45.5  11:49.4  8:44.3  BRUTIT,5,0.034493056
,,,,,,,,,,
Falköpings MK,2023,135,Motion -39,563,Axel Virgin Ericsson,Götene MK,Husqvarna,12:59.4  14:43.0  10:49.0  15:15.8  12:45.6  BRUTIT,5,0.046215278
,,,,,,,,,,
Falköpings MK,2023,136,Motion 40-49,902,Andreas Sandberg,FMCK Borås,KTM,11:26.5  15:58.3  12:28.5  16:58.7  13:06.0  BRUTIT,5,0.04858912
,,,,,,,,,,
Falköpings MK,2023,137,Motion -39,638,Daniel Helmersson,Töreboda MK,,9:42.8  15:14.8  10:07.7  14:28.5  BRUTIT,4,0.034421296
,,,,,,,,,,
Falköpings MK,2023,138,Motion -39,575,David Reker Andersson,Falköpings MK,Beta,11:05.3  14:55.3  12:59.8  15:49.3  BRUTIT,4,0.038077546
,,,,,,,,,,
Falköpings MK,2023,139,Motion -39,690,Alfred Hjerp,Tidaholms MK,KTM,8:04.9  11:04.4  8:17.8  BRUTIT,3,0.019063657
