Plats,År,Plac,Klass,#,Namn,Klubb,Märke/Anmälare,Varvtider,Varv,Tid
,,,,,,,,,,
Tibro MK,2023,54,Bredd,238,Linus Adolfson,Ma Lerum,,20:50.6  20:28.8  21:25.9  20:57.1  ,4,23:42.6
,,,,,,,,,,
Tibro MK,2023,55,Bredd,234,Patrik Kerttu,Kortedala MK,KTM,21:29.1  21:49.6  21:11.1  21:30.7  ,4,26:00.7
,,,,,,,,,,
Tibro MK,2023,56,Bredd,254,Johan Sigby,Norrahammars MK,Husqvarna,22:14.8  21:34.2  21:50.1  21:12.0  ,4,26:51.3
,,,,,,,,,,
Tibro MK,2023,57,Junior,172,Alexander Andersson,Tranemo MK,Yamaha,21:06.4  21:16.6  22:07.3  22:26.7  ,4,26:57.2
,,,,,,,,,,
Tibro MK,2023,58,Bredd,311,Johan Wolgers,FMCK Borås,KTM,22:09.3  22:20.8  23:30.2  22:46.5  ,4,30:46.9
,,,,,,,,,,
Tibro MK,2023,59,Dam,407,Matilda Alexandersson Fridolfsson,Götene MK,KTM,22:58.0  23:20.6  24:06.3  23:26.4  ,4,33:51.5
,,,,,,,,,,
Tibro MK,2023,60,Bredd,286,Morgan Pettersson,Christinehamns MK,Husqvarna,22:15.8  22:53.8  23:29.7  25:15.8  ,4,33:55.3
,,,,,,,,,,
Tibro MK,2023,61,Bredd,306,Jacob Johansson,Skene MS,Sherco,19:45.3  ,1,19:45.3
